"nombre","opt","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"lamih179",0.0657892842756063,0.0658299567268792,2.05574762131819e-05,0.00291351085247491,0.0602542807418844,0.0639096381169803,0.0657785911153774,0.0676660760334103,0.0717765650441385,20086.0105940468,1.00018008242752
"lamif179",0.0104298384970155,0.00760977748461896,3.71860788970169e-05,0.00511886093413432,0.000347417751777087,0.00329229553848757,0.00689534300624755,0.0113316922945201,0.0182882518970329,18948.9822676945,1.00068565941383
"lamhu179",0.230677119373573,0.233508413381626,7.6357863941503e-05,0.0109406968600166,0.212150929165361,0.226328836451195,0.233427969419827,0.240565633272612,0.255453680367039,20529.6917385093,1.00056565486875
"lamhf179",0.11590916682544,0.131487945308137,0.00059380973071233,0.0823907136832268,0.00677063068605557,0.0627269466554021,0.12403683185826,0.192996832488189,0.296344285715506,19251.3819026121,1.00015489662855
"lamuf179",0.198717656378283,0.321190479440542,0.0017240402485701,0.248624667239444,0.0107948159759072,0.116167318609152,0.261478985736383,0.481209508390701,0.898499267838415,20796.6617812853,1.00050812694871
"sigma_h179",33.0433579312434,38.485609106423,0.0619989149242875,8.76004646299644,25.8598087734414,32.2795228458375,37.0477015985579,43.0144174169797,59.7601078585789,19963.8658002819,1.00025863707512
"sigma_u179",9.86682666278115,11.0335922448947,0.0186328852114657,2.56443304860361,7.3293733727623,9.24875366392171,10.6010538650498,12.334130951796,17.1723779923101,18941.8552407832,1.00032577107244
"sigma_f179",4.55352115860867,5.46925995627661,0.00879246068080222,1.24517848018976,3.66448634825666,4.59161933676612,5.26454407900461,6.12288280169078,8.42036982394079,20055.9086584894,1.00010224883885
"lp__179",-129.422344984702,-133.825088934984,0.0221681030980798,2.26355745604407,-139.175704086085,-135.090834321559,-133.467645830524,-132.179147898645,-130.510345362973,10426.1982897216,1.00156917834447
"lamih180",0.0659295553767735,0.0664267838340647,1.67773016174154e-05,0.00236779998317428,0.0618631910733749,0.0648724024289767,0.0663972149808194,0.0679405674179759,0.0712242250820058,19918.0033848121,1.00012010614788
"lamif180",0.00876725810746917,0.00774683987422133,3.86137401750611e-05,0.0051890884711094,0.000347919924642733,0.00334383535490616,0.00708398244618131,0.0115364512081993,0.0185034545004072,18059.1959600821,1.00062670002823
"lamhu180",0.232991885046103,0.234774762322512,7.35651165085462e-05,0.0102589482908888,0.214659699223802,0.228127542937948,0.234640648367634,0.241330430632083,0.255333239872855,19447.4125553122,1.00009645805536
"lamhf180",0.121919969343454,0.133246878119793,0.000632329458791959,0.0827878062007273,0.00699171647698012,0.0638839665549996,0.126499529275122,0.195096357385067,0.297872749975947,17141.3853611365,1.0002995534313
"lamuf180",0.271778048712088,0.300548101329188,0.00172044207183723,0.239060078363734,0.00926369715726424,0.10233856412316,0.242648314451373,0.452373071328594,0.868204893495645,19307.8540145885,1.00027761607032
"sigma_h180",27.5093219624132,31.2426216797572,0.0504189715869534,6.98401496399821,21.0040282690275,26.3689636156609,30.0743264715667,34.8489590354359,48.0663953969793,19187.6751189251,1.00035508424866
"sigma_u180",9.70538655447243,10.9349864994978,0.0180910819480323,2.51626676195044,7.32306317961603,9.17459047147968,10.5202452999314,12.2157123636811,16.9880427874765,19345.69248788,1.00044004469642
"sigma_f180",4.61738061801662,5.40530587896124,0.00889201833140879,1.2216864602292,3.6252674215087,4.54993848603036,5.19930861966099,6.02659868264668,8.37889450975069,18876.3848302204,1.00033250305738
"lp__180",-126.469982404321,-130.868847195906,0.0217149148037813,2.26086257220432,-136.259660712107,-132.124167117292,-130.505533286032,-129.21031031985,-127.595704934317,10840.0695598802,1.00127768215813
