"nombre","opt","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"e0",4.72948484048118,4.91208680482271,0.0192829534207552,2.45229335947312,0.993101537374671,3.11599949183162,4.63502250210342,6.42290374898481,10.4171076402141,16173.2663896097,1.0002588709602
"i0",4.17148729664488,4.07617967487131,0.0147000689735434,1.88222881282174,0.873582608754913,2.71272578204336,3.94669234248845,5.26586739585258,8.17262724231198,16394.7987320188,1.00056052639361
"r0",1.57876414254712,1.53045489913699,0.00914589684153122,1.16039172275949,0.0612311920320146,0.596883928027265,1.29304591198497,2.23449403058249,4.28621403768642,16097.4337856858,1.00126452826669
"sigma",1.38877726658874,1.56184643972139,0.00321486249322515,0.356180188408822,1.0478734138901,1.31273317873108,1.50292488577699,1.74217755537847,2.42542506573352,12274.8081995476,1.00074793080789
"lp__",-17.5656721397271,-19.8583977336537,0.0193522416295864,1.62776902735629,-23.9501074086835,-20.6458613656786,-19.4879998694461,-18.6748438822515,-17.8417410934079,7074.94397891311,1.00269834932025
"beta0",0.30596958707628,0.267788128087659,0.0010338120177512,0.0757575686683203,0.0818140835472838,0.226284875452417,0.278511549393687,0.3205831327972,0.388555553777359,5369.93345017491,1.00265581770129
"sigma0",1.40010952425846,1.56222705952219,0.00385469407842135,0.350543949794704,1.05171751805317,1.31706547844405,1.50477914805344,1.74389102629946,2.40989028679679,8269.9925493731,1.00200882148762
"lp__0",-12.0875932610935,-13.3653089358363,0.0197428185684183,1.2853588964375,-16.7977862113178,-13.8676466422604,-12.9602658205787,-12.443172222807,-12.1183498179847,4238.67878975284,1.00392286654055
"beta1",0.329738440126139,0.303461675471688,0.00132538420887324,0.0643702698820202,0.137061512837667,0.272257046114258,0.312690443566208,0.345670164830217,0.403964515976791,2358.77804106129,1.00654128154425
"sigma1",1.42550551888415,1.59873915933278,0.0061230520205594,0.364582268924001,1.0626664249691,1.34331851312805,1.53888635405444,1.78882418394137,2.46417924418089,3545.31794125138,1.0035697293753
